x,y,th
2.6514480319263906e-06,1.0493465396190415e-06,0.04191747093396492
-0.00024040413049856668,-2.4846314866240434e-05,0.11314448233957819
0.0002300821044712272,5.356514444450182e-05,0.18831599750784234
-0.00024307421288654625,-5.105522670724618e-05,0.26364253987476793
-0.00023831492351446184,-5.486530753831163e-05,0.3388122431297713
-1.1307501047482372e-05,3.541636091094016e-05,0.4099202241134581
-1.5562791042617285e-05,4.342136357539192e-05,0.48527193279847136
-1.8988338357442652e-05,4.726643738027313e-05,0.5603448960324791
-1.9055047290744915e-05,5.089512305215174e-05,0.6354700869305869
-2.198475676088292e-05,4.8580839871462144e-05,0.7107080179492198
-2.6839260192980624e-05,5.62020959992556e-05,0.7855740260886881
-0.00018501604503610975,-0.00012085577081158102,0.8560097841564964
-3.727960513886849e-05,6.822315840522745e-05,0.9266012955561722
-0.00018231160603895686,-0.00012234570030490933,0.9976125598983421
-0.00017893119449954455,-0.00011680693105762269,1.0728119122610247
-0.0002850172740980206,-0.0003272522540587328,1.1435052921017057
-0.00019214532189894157,-0.0001105168156409516,1.214517036514044
-0.00025736776056597895,-0.00032856882996444163,1.2852438005821654
-0.0002018256697484496,-9.474957162160962e-05,1.3647690073912742
-0.00023893987561586272,-0.0003327086013729539,1.4350257268501254
-0.00023355423431191811,-0.00032938099441794176,1.501963472747076
-0.00018960791759175277,0.002561617862006749,1.552100637871325
0.002201571416868045,0.03202225324553228,1.4141231705712292
0.009275666953835611,0.062165007163125036,1.2678704037822772
0.02019606720392294,0.09014169232214896,1.129914814501097
0.03451833723539379,0.11564965235706681,0.9881393830993019
0.052928942877961994,0.13937883929100334,0.8333370576241403
0.07533894114826005,0.16033229393639603,0.671909685001026
0.09986642983230108,0.17680948060265794,0.5171559909603776
0.12613193756823865,0.1893029558652306,0.37070054257860585
0.15757253493086182,0.19885858628251749,0.23291253612147367
0.23473161981507348,0.2177954347964147,0.22466627633051406
0.3064991436101011,0.2345113718216248,0.23307028852865574
0.3814080550186881,0.2522296350195395,0.23306946956330998
0.4549545204145879,0.26976007524806556,0.23311598184807103
0.5278268167889231,0.28715814186838157,0.23307519452441516
0.601723865806512,0.3045574136387954,0.228888698720767
0.6732923223696095,0.32176142892490206,0.22889157333025345
0.7489636856581134,0.3398529914431409,0.22889623255660663
0.8215258021297333,0.355559643545124,0.23307679625607314
0.8965516831560497,0.37299439542912344,0.2289406015642248
0.9692607773567656,0.3894545732921401,0.23309425443550014
1.0431450992301154,0.407055400806764,0.2330873105086253
1.1168374143365443,0.42467641164129355,0.2330654982229068
1.189435949546565,0.44230100889270096,0.22886849426275502
1.235149238911153,0.4525510783282572,0.18312894707478744
1.26457657076109,0.4568493350781411,0.10802181672028421
1.2939425674944296,0.4590482816410491,0.04111463445552266
1.3232867451450687,0.4591645836300421,-0.03415638505368568
1.3537354911672967,0.45676208244095784,-0.12206914691678294
1.3836276381239412,0.45179090964802066,-0.20573684435915052
1.4133314289439436,0.44461182039226027,-0.2685553823641871
1.4414998451371586,0.4358053279691016,-0.3311839912754362
1.4692062842855012,0.42507573904087115,-0.40622162244257254
1.4965933660390183,0.41198580934428813,-0.485103279480517
1.5223352340569825,0.39678049532833837,-0.5808547161919289
1.546647896036035,0.37952515038499124,-0.6561058247327574
1.5695955368043593,0.3605078560994684,-0.722955565631934
1.5917507382574745,0.33987204237744556,-0.7814839212883173
1.6124054196032835,0.3177254081037833,-0.865107566895543
1.6312420407539396,0.2937191776331648,-0.9445424062336536
1.6476129969297457,0.26892903639441174,-1.02781299781544
1.6616540063917737,0.24373365798965296,-1.0982891511617114
1.6741788691256456,0.216763288428124,-1.1734514441513015
1.6852775117357595,0.18736990500981315,-1.2442239666215744
1.6938967326008252,0.1582249032603216,-1.3233413200624404
1.7001264983189532,0.12890823077871158,-1.3979014597081143
1.7041805954734401,0.09995901466063926,-1.4646377864638176
1.7062138402422766,0.0704867969741151,-1.535660893557169
1.70588534768448,0.04041733103677539,-1.6234466998670356
1.7029482416677908,0.010105217924123245,-1.7110857816397558
1.69765267329677,-0.02014284514713257,-1.7779259538681418
1.6907003030527048,-0.048712436010788715,-1.8436196202348258
1.6818473519514388,-0.07689449999906894,-1.9098693004602112
1.6705978999707,-0.10515329962277808,-1.9924817441273819
1.6570120867279419,-0.1320721482937141,-2.079119022187355
1.6413982614870952,-0.1573374304588614,-2.165894483838671
1.6239918043895945,-0.18134379915537763,-2.2231754968949478
1.6049386741399523,-0.20468275640787487,-2.285166095622771
1.5838310138254916,-0.22707776118818263,-2.368809332362241
1.5612971757645386,-0.24726013073762185,-2.452401462695053
1.5376391671617304,-0.2652510755420236,-2.5274750317766848
1.5131251455087005,-0.2811759543880193,-2.602568887344371
1.48735981081513,-0.2952798298139962,-2.6779831260267795
1.4590755402242792,-0.3081368466863675,-2.74924985298373
1.4304733616185776,-0.3186762982304288,-2.8286814777473697
1.401279220843742,-0.3269318424697515,-2.9040704694387154
1.3727649568755838,-0.3327587830089339,-2.9747501357547192
1.3435525667199832,-0.33669739965523027,-3.0455973676005823
1.3134065501781715,-0.33836092013664437,-3.129197597642329
1.283021467048151,-0.3373831793253233,3.068220199604168
1.252569473198492,-0.3340206731689114,3.0016952989809056
1.2137639979743762,-0.327073032087338,2.951656920584794
1.1391810752967517,-0.3126049965946263,2.9433171532145597
1.0645942568148576,-0.2970571920190698,2.94332358065137
0.9909315834589398,-0.2828140350401928,2.955892681432161
0.9166835373188806,-0.2675160404079625,2.9349343023163783
0.8430273616926898,-0.252916475414047,2.947385875092868
0.7691881075854328,-0.23843904556671142,2.9348345972906387
0.6954912032649051,-0.22333642357169933,2.955764232379032
0.6212231113039542,-0.20900927745771627,2.9432714704061347
0.5455529488264995,-0.1927864479011811,2.9477286742779008
0.4708285838428934,-0.1784373870938531,2.956103246530148
0.3958705287417611,-0.16327534861167609,2.9352740513389843
0.32068882231852,-0.14842640246512348,2.951869819247184
0.24612916672071894,-0.13367038792887312,2.9311025048680133
0.17313710740518634,-0.11872271527483985,2.9435449823342
0.13638550266191118,-0.11012587035162164,2.8271998264115776
0.10829057587227497,-0.09839054556334248,2.6643907094422845
0.08294931040450033,-0.0828088896319826,2.5140976881369337
0.06073622338767985,-0.06412028565506508,2.3678865089827807
0.040463795347874254,-0.04134828134881748,2.2300076133295095
0.023675371683208647,-0.015851078733453663,2.075169727134072
0.011267552991867096,0.011518567939017272,1.9203395792189246
0.003291720189786176,0.03979400101502162,1.774941765531132
-0.0005395255813552551,0.06928615364789875,1.6215795504676844
