x,y,th
0.00047748566469392624,1.591949390834735e-05,0.0416574784409911
-0.00024111841165591695,-3.2625548047691146e-05,0.10405962731652574
-0.0004815145192182142,-7.343950742297935e-05,0.17512572596906262
-0.0007604583788091851,-0.00014577258843375215,0.24495571549041673
-0.000332081685542694,-1.7447420610406582e-05,0.3185672634087746
-0.0003428560810431186,-1.2872860729358997e-05,0.39347209647373216
-0.0005618156507199954,-0.00011747882567022836,0.47288275643060684
-0.00034731467190153743,-7.0003724013618305e-06,0.5522362262687532
5.246995793926283e-05,0.00025816381095276864,0.6274715359056331
5.651470194335191e-05,0.00027728805253471637,0.7026614902493495
5.320535630773103e-05,0.0002810698793092707,0.7773981929555323
-0.0001151207345949349,0.00010907420294357353,0.856884354052383
3.338305984597849e-05,0.0002981782085088446,0.9278932552283878
-0.00010235479077362361,0.00010488642926374992,0.9988808074896527
-0.00010611066510535377,0.0001064104648569625,1.0824008824262954
-0.0001148471541781965,0.00010243025137184828,1.1492217924549557
-0.0002007314891640654,-0.00012220918033897788,1.2203105603137647
-0.0001304026715334529,0.00010688881492950571,1.2997170601889216
-0.00018873687994488112,-0.00012756551543781851,1.370583713048136
-0.00015616157828407675,0.00011139364723708559,1.4500039659369595
-0.00017571234461724703,-0.0001295984802210817,1.52106871959118
-5.644499906414176e-05,0.008262720145770112,1.542122902483266
0.0029744811537043866,0.03817250093974723,1.395597680882294
0.010144971500295513,0.0665289354458208,1.2453827527319188
0.021655086501454632,0.09389945651586727,1.0953408711130947
0.03760924863655356,0.11962652523517034,0.9334383895199059
0.057381846979789874,0.14245541047968122,0.7831772515796267
0.07986159158948182,0.1620049202288728,0.649373587365182
0.10463886397507201,0.17814512232680432,0.5028988308015081
0.13234279308446514,0.1907368373977284,0.3485642805504314
0.1744756491596312,0.20202447241304936,0.23571548698888245
0.24732113941321454,0.21937768347061012,0.23567448813842962
0.32138673744092133,0.23796890759970382,0.23975349947175584
0.39450274354423615,0.2558528704434013,0.231401485320065
0.4687827948954285,0.2741239831204697,0.23986936913022738
0.5415625975569164,0.2908118262811252,0.2315241203992051
0.6142777253086462,0.3080044304464563,0.24394492722979555
0.6881836546691125,0.32523473139054343,0.23139254645721863
0.7604977991229438,0.342403754415513,0.23558152653115583
0.834778898668542,0.360383956725594,0.2397885563517952
0.907052772407213,0.37684782046885695,0.2273432399562827
0.9819800460071603,0.39385024450994893,0.24392368661887032
1.0545071279677036,0.41085416005717945,0.23136382587587923
1.1287837605931064,0.4282025096012996,0.24810620803418493
1.2031269797491844,0.4466158424914889,0.23553015518867815
1.236236028027062,0.4536779763333201,0.1702626426471916
1.266419291491097,0.4577494593713301,0.09937598429286121
1.2971550520126298,0.45976937898949366,0.024023753050461227
1.3274391411443403,0.4593789194593177,-0.05126255746727848
1.3572073548512045,0.4566043217597396,-0.13032435608476778
1.3861368627073254,0.45180396857178784,-0.19724353449768106
1.4148743767065994,0.44476513924847083,-0.27675858573262513
1.443571734910187,0.4353494088689827,-0.3601724040263039
1.4719436715179757,0.42339631249507975,-0.43547360229817356
1.4986512976634705,0.4098117457596982,-0.5063822590769469
1.5239756005744318,0.3946495935562841,-0.5772224276466278
1.5485825907896116,0.3773950236781409,-0.648318756081899
1.5717322923263706,0.35845670455491435,-0.7273533138480697
1.593187675320208,0.33750637160927677,-0.8149505386495539
1.6126143507746582,0.3150086830514148,-0.8983680535087242
1.6308541081199621,0.2907954016549076,-0.9524023674794022
1.6474449617260583,0.2656881863525697,-1.023605976650666
1.6620355774425395,0.23972957142109902,-1.098763249457785
1.6748559875622555,0.21178917140415288,-1.1822683290138782
1.6848885380185072,0.18379808478386592,-1.2654808804972841
1.6925311711235649,0.15594576281513667,-1.3408430424068964
1.6983170584928662,0.12645511623057448,-1.411958332363508
1.7022604432392765,0.09594501640251644,-1.4787627363401274
1.70387782434473,0.06556900901187174,-1.5579383092136796
1.703088406558221,0.035528833574445244,-1.6373969843797036
1.700223909595642,0.006495184436846071,-1.7038796661127344
1.695289478140459,-0.022375440742706133,-1.7791146292048525
1.6878547582122856,-0.05175454399104309,-1.8628791601826535
1.6778233131955071,-0.08067337545040484,-1.9460526356751278
1.6657533732481251,-0.1087194460402487,-2.0088007065094664
1.6523485326359275,-0.13475781232005363,-2.0839057272259707
1.6369711790482773,-0.16029770729588513,-2.1507819244383835
1.6195307343652008,-0.18497388623988703,-2.2257956803724475
1.6000937922602154,-0.20786952341041798,-2.3217617126219863
1.5788009416979978,-0.22890552016554197,-2.4008667152873775
1.556000941687909,-0.2483778879559977,-2.463509042198444
1.5324395668664572,-0.26638414495869334,-2.5215643769077385
1.5067768377734727,-0.2831997758731961,-2.6049463963782995
1.4801021425062175,-0.29765192324998263,-2.6839526643768763
1.4528103266048715,-0.30958072861478186,-2.7674930699169122
1.4252266035039232,-0.3192104879344426,-2.842476346483624
1.3970469728414334,-0.3267452081726158,-2.9174497307264735
1.3663695212706026,-0.332772258113268,-2.9843908831032007
1.3360079662457764,-0.3364213755276091,-3.0592259677880826
1.3060945641972623,-0.3376258339737212,-3.138227087394707
1.276534217405044,-0.3366034573774686,3.073845544369272
1.2474634117837309,-0.333577919051688,2.998787136301333
1.2053434897840418,-0.3256421213408252,2.931722801968524
1.1294784136567835,-0.309668758351557,2.9400223763214903
1.0572288501555511,-0.2952796341933442,2.9400319018784735
0.9824343141334476,-0.2797727239967213,2.94011576553771
0.9097482028361003,-0.26519692931995875,2.9442623903653535
0.8345773251750975,-0.24958505359941793,2.935911664341294
0.760406560817284,-0.23399867712831546,2.9442121095809206
0.6864250363556658,-0.21934128226007885,2.9359007216138426
0.6100800798762264,-0.20391188389868117,2.940078375914153
0.5368458448718342,-0.18950978041660552,2.9442000379536193
0.46049778881557163,-0.1739389434565324,2.9358256482535037
0.3871245425797583,-0.15954594889793428,2.9484488884631936
0.31201739019491026,-0.1439661915389544,2.9359039493209123
0.23911688447616206,-0.12912870918558655,2.952647147496573
0.1647963004625199,-0.11424784225511975,2.9359121302254803
0.1325235305558869,-0.10563147660106262,2.80023595616756
0.10554011356834489,-0.09389006044580459,2.6627627256245816
0.08042988582698599,-0.07846005006521334,2.5167073921466443
0.056974741213045334,-0.05849130361535528,2.354569340824985
0.03789791808131467,-0.035853547945712105,2.1911077112671205
0.02278492869028018,-0.01088575778621444,2.0410620812852454
0.011459718992915511,0.016176825978716124,1.8957070680943273
0.0038459448110771165,0.04575306993336217,1.7492079928713444
0.0005918184461427812,0.07654341411528937,1.5945649109878657
